INFO | Function: connect_wallet | 02/19/2022 00:00:03: Checking if needs to connect wallet..
INFO | Function: new_map | 02/19/2022 04:42:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:42:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:42:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:42:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:42:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:42:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:42:40: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:42:40: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:42:40: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:42:43: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:42:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:42:44: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:42:50: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:42:52: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:42:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:42:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:42:55: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:42:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:02: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:04: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:04: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:43:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:43:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:43:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:15: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:15: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:43:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:43:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:43:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:26: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:26: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:26: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:43:29: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:43:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:43:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:37: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:37: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:43:40: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:43:40: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:43:40: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:47: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:47: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:43:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:43:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:43:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:43:57: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:43:58: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:43:58: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:01: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:02: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:02: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:44:08: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:44:09: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:44:10: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:13: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:13: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:44:20: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:44:20: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:44:21: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:24: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:24: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:24: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:44:31: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:44:31: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:44:31: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:35: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:35: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:35: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:44:42: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:44:42: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:44:42: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:45: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:45: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:44:53: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:44:53: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:44:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:44:57: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:44:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:44:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:45:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:45:04: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:45:04: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:45:08: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:45:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:45:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:45:14: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:45:15: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:45:15: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:45:18: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:45:18: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:45:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:45:26: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:45:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:45:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:45:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:45:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:45:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:45:37: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:45:39: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:45:39: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:45:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:45:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:45:43: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:45:50: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:45:50: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:45:50: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/19/2022 04:45:54: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:45:54: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:45:54: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:46:01: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:46:02: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/19/2022 04:46:02: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 04:46:02: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/19/2022 04:46:02: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 04:46:09: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/19/2022 04:47:05: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/19/2022 04:47:50: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 04:47:55: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/19/2022 04:48:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/19/2022 04:48:01: Checking if needs to play game..
INFO | Function: login_metamask | 02/19/2022 04:48:01: Checking if need to login in Metamask..
INFO | Function: new_map | 02/19/2022 04:48:08: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/19/2022 04:48:08: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/19/2022 04:48:08: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/19/2022 04:48:14: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/19/2022 04:49:16: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/19/2022 04:49:21: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/19/2022 04:49:25: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/19/2022 04:49:25: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
