INFO | Function: main | 02/17/2022 11:48:19: ------------------- New Execution ----------------
INFO | Function: new_map | 02/17/2022 18:13:29: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:13:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:13:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:13:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:13:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:13:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:13:40: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:13:40: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:13:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:13:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:13:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:13:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:13:51: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:13:53: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:13:53: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:13:57: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:13:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:13:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:14:04: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:14:05: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:14:05: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:14:09: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:14:09: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:14:09: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:14:16: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:14:16: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:14:17: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:14:20: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:14:20: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:14:20: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:14:27: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:14:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:14:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:14:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:14:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:14:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:14:36: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:14:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:14:38: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:14:42: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:14:42: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:14:42: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:14:49: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:14:49: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:14:49: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:14:53: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:14:53: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:14:53: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:00: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:00: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:01: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:15:04: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:15:04: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:15:04: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:11: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:12: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:12: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:15:12: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:15:16: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:15:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:15:16: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:23: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:24: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:24: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/17/2022 18:15:24: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/17/2022 18:15:28: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:15:28: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:15:28: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:34: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:34: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:34: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:15:38: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:15:38: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:15:38: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:45: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:46: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:47: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:15:49: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:15:50: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:15:50: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:15:56: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:15:57: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:15:57: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:00: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:00: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:00: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:16:06: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:16:06: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:16:07: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:10: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:16:17: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:16:19: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:16:19: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:23: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:23: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:23: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:16:30: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:16:30: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:16:30: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:34: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:34: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:34: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:16:41: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:16:41: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:16:41: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:44: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:44: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:45: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:16:51: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:16:51: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:16:52: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:16:55: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:16:55: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:16:55: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:17:03: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:17:03: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:17:03: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:17:07: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:17:07: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:17:07: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:17:14: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:17:16: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:17:16: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:17:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/17/2022 18:17:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/17/2022 18:17:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/17/2022 18:17:25: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/17/2022 18:17:27: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/17/2022 18:17:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/17/2022 18:17:30: Checking if needs to connect wallet..
