INFO | Function: new_map | 02/18/2022 00:00:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: connect_wallet | 02/18/2022 12:18:57: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:18:57: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:18:57: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:19:04: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:19:04: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:19:05: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:19:08: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:19:08: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:19:08: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:19:15: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:19:15: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:19:15: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:19:16: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:19:19: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:19:19: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:19:19: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:19:26: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:19:27: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:19:27: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:19:28: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:19:31: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:19:31: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:19:31: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:19:38: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:19:38: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 12:19:38: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: confirm_button | 02/18/2022 12:19:41: Bot (Principal):  Confirm buttom clicked..
INFO | Function: go_to_ships | 02/18/2022 12:19:48: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:20:26: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:21:19: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:21:24: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 12:21:27: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:21:30: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:21:30: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:21:30: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:21:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:21:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 12:21:38: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:21:44: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:22:23: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:26:08: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:26:13: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 12:26:17: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:26:17: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:26:17: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:26:24: Bot (SPACE2):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 12:30:09: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:30:14: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/18/2022 12:30:18: Bot (SPACE2):  Confirm buttom clicked..
WARNING | Function: reload_page | 02/18/2022 12:30:20: Bot (SPACE2):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 12:30:50: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:30:51: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:30:51: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:30:58: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:30:59: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: send_ships_to_fight | 02/18/2022 12:30:59: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:31:05: Bot (Principal):  Going to ships menu..
INFO | Function: send_ships_to_fight | 02/18/2022 12:31:47: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:31:52: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: skip_error_on_game | 02/18/2022 12:31:56: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:31:56: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:31:56: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:32:02: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:32:46: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:33:31: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:33:36: Bot (Principal):  Fight boss game mode clicked..
WARNING | Function: reload_page | 02/18/2022 12:33:40: Bot (Principal):  [Reload] Reloading the page in order to clear any error if exist..
INFO | Function: connect_wallet | 02/18/2022 12:34:10: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 12:34:15: Bot (SPACE2):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 12:34:16: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:34:16: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 12:34:26: Bot (SPACE2):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 12:34:34: Bot (SPACE2):  Metamask signed..
INFO | Function: new_map | 02/18/2022 12:34:38: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:34:38: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:34:39: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:34:39: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:34:42: Checking if needs to connect wallet..
INFO | Function: connect_wallet | 02/18/2022 12:34:46: Bot (Principal):  Connect wallet button clicked..
INFO | Function: play_game | 02/18/2022 12:34:47: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:34:48: Checking if need to login in Metamask..
INFO | Function: open_metamask | 02/18/2022 12:34:58: Bot (Principal):  Metamask icon clicked..
INFO | Function: signin_metamask | 02/18/2022 12:35:06: Bot (Principal):  Metamask signed..
INFO | Function: new_map | 02/18/2022 12:35:10: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:35:10: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:35:10: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:35:11: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: connect_wallet | 02/18/2022 12:35:13: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:35:14: Checking if needs to play game..
INFO | Function: play_game | 02/18/2022 12:35:18: Bot (SPACE2):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/18/2022 12:35:27: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:35:33: Bot (SPACE2):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:36:05: Bot (SPACE2):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:36:55: Bot (SPACE2):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:37:00: Bot (SPACE2):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/18/2022 12:37:04: Bot (SPACE2):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/18/2022 12:37:06: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:37:13: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:37:13: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:37:13: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:37:17: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:37:17: Checking if needs to play game..
INFO | Function: play_game | 02/18/2022 12:37:22: Bot (Principal):  Play game button clicked..
INFO | Function: send_ships_to_fight | 02/18/2022 12:37:31: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:37:38: Bot (Principal):  Going to ships menu..
INFO | Function: remove_ships_from_fight | 02/18/2022 12:38:32: Bot (Principal):  Ships were removed from fight!
INFO | Function: send_ships_to_fight | 02/18/2022 12:39:28: Bot (Principal):  Ships were sending to fight!
INFO | Function: fight_boss | 02/18/2022 12:39:33: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: confirm_button | 02/18/2022 12:39:37: Bot (Principal):  Confirm buttom clicked..
INFO | Function: login_metamask | 02/18/2022 12:39:39: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:39:46: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:39:46: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:39:46: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:39:47: Bot (Principal):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:39:47: Bot (Principal):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:39:53: Bot (Principal):  Going to ships menu..
INFO | Function: fight_boss | 02/18/2022 12:40:03: Bot (Principal):  Fight boss game mode clicked..
INFO | Function: connect_wallet | 02/18/2022 12:40:10: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:40:10: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:40:11: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:40:17: Bot (SPACE2):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:40:19: Bot (SPACE2):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:40:19: Checking if game has any erros or crash..
INFO | Function: refresh_game | 02/18/2022 12:40:19: Bot (SPACE2):  [Refresh] Calling refresh heroes position function..
INFO | Function: send_ships_to_fight | 02/18/2022 12:40:19: Bot (SPACE2):  [Work] Calling send ships to fight function..
INFO | Function: go_to_ships | 02/18/2022 12:40:26: Bot (SPACE2):  Going to ships menu..
INFO | Function: connect_wallet | 02/18/2022 12:40:33: Checking if needs to connect wallet..
INFO | Function: play_game | 02/18/2022 12:40:33: Checking if needs to play game..
INFO | Function: login_metamask | 02/18/2022 12:40:33: Checking if need to login in Metamask..
INFO | Function: new_map | 02/18/2022 12:40:40: Bot (Principal):  Checking if is there any new map..
INFO | Function: continue_fighting | 02/18/2022 12:40:40: Bot (Principal):  Checking if needs to send ships to fight again..
INFO | Function: skip_error_on_game | 02/18/2022 12:40:40: Checking if game has any erros or crash..
INFO | Function: connect_wallet | 02/18/2022 12:40:43: Checking if needs to connect wallet..
